id,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf
14015,H31901,H,298.9,308.9,1469,40.6,187,0,0,0,0.0,0.0,0.0
14016,L55941,L,297.5,308.5,1605,49.8,177,0,0,0,0.0,0.0,0.0
14017,L53376,L,301.0,310.8,1701,30.4,55,0,0,0,0.0,0.0,0.0
14018,H30569,H,297.0,307.7,1496,36.7,119,0,0,0,0.0,0.0,0.0
14019,L56674,L,299.2,309.9,1516,47.4,219,0,0,0,0.0,0.0,0.0
14020,L56140,L,297.3,307.9,1666,30.1,108,0,0,0,0.0,0.0,0.0
14021,L53647,L,300.5,309.8,1491,34.9,115,0,0,0,0.0,0.0,0.0
14022,L49800,L,299.4,309.2,1530,35.7,75,0,0,0,0.0,0.0,0.0
14023,L48931,L,298.3,308.0,1566,37.8,0,0,0,0,0.0,0.0,0.0
14024,L52682,L,302.7,312.4,1469,46.3,159,0,0,0,0.0,0.0,0.0
14025,L56551,L,297.7,308.4,1689,32.3,96,0,0,0,0.0,0.0,0.0
14026,H31341,H,298.0,307.8,1381,48.4,19,0,0,0,0.0,0.0,0.0
14027,L53986,L,301.0,310.7,1621,31.0,37,0,0,0,0.0,0.0,0.0
14028,L54897,L,300.5,311.6,1530,37.3,110,0,0,0,0.0,0.0,0.0
14029,L53418,L,301.3,310.8,1542,39.1,164,0,0,0,0.0,0.0,0.0
14030,L47936,L,296.8,308.0,1471,44.2,227,0,0,0,0.0,0.0,0.0
14031,L54207,L,300.6,310.6,1530,34.6,126,0,0,0,0.0,0.0,0.0
14032,H33912,H,302.5,310.3,1480,43.0,156,0,0,0,0.0,0.0,0.0
14033,L54199,L,300.8,310.8,1475,39.2,5,0,0,0,0.0,0.0,0.0
14034,M18671,M,302.1,310.8,1467,45.1,81,0,0,0,0.0,0.0,0.0
14035,L49014,L,297.8,307.2,1498,38.1,197,0,0,0,0.0,0.0,0.0
14036,L56142,L,297.1,307.9,1497,46.7,80,0,0,0,0.0,0.0,0.0
14037,M18424,M,301.7,310.6,1492,57.9,47,0,0,0,0.0,0.0,0.0
14038,L54082,L,301.0,311.6,1529,41.3,154,0,0,0,0.0,0.0,0.0
14039,L50482,L,301.3,310.5,1533,48.6,72,0,0,0,0.0,0.0,0.0
14040,L48773,L,298.0,308.4,1469,45.7,93,0,0,0,0.0,0.0,0.0
14041,L50088,L,300.6,309.4,1612,36.2,64,0,0,0,0.0,0.0,0.0
14042,L56771,L,299.2,310.1,1523,36.8,49,0,0,0,0.0,0.0,0.0
14043,M18038,M,300.2,309.4,1705,29.9,125,0,0,0,0.0,0.0,0.0
14044,L50893,L,302.2,311.4,1565,31.8,39,0,0,0,0.0,0.0,0.0
14045,L54071,L,300.9,311.5,1916,22.9,129,0,0,0,0.0,0.0,0.0
14046,L50539,L,301.7,310.9,1565,36.2,64,0,0,0,0.0,0.0,0.0
14047,L47561,L,297.5,308.5,1548,40.4,129,0,0,0,0.0,0.0,0.0
14048,H31522,H,299.4,309.0,1517,41.7,62,0,0,0,0.0,0.0,0.0
14049,L52874,L,302.4,311.8,1508,45.7,110,0,0,0,0.0,0.0,0.0
14050,M21259,M,300.1,309.7,1403,44.2,146,0,0,0,0.0,0.0,0.0
14051,L53060,L,301.4,311.1,1434,49.6,129,0,0,0,0.0,0.0,0.0
14052,L56984,L,298.4,309.2,1590,35.5,139,0,0,0,0.0,0.0,0.0
14053,M17521,M,299.9,309.2,1509,42.8,190,0,0,0,0.0,0.0,0.0
14054,L53246,L,300.6,310.6,1314,52.7,0,0,0,0,0.0,0.0,0.0
14055,L55516,L,298.9,309.7,1671,31.1,124,0,0,0,0.0,0.0,0.0
14056,M19822,M,304.0,312.7,1456,51.2,179,0,0,0,0.0,0.0,0.0
14057,L54820,L,300.4,311.4,1486,40.2,170,0,0,0,0.0,0.0,0.0
14058,M15341,M,297.3,309.2,1556,35.8,168,0,0,0,0.0,0.0,0.0
14059,M23187,M,298.8,309.7,1459,50.8,141,0,0,0,0.0,0.0,0.0
14060,L50746,L,301.8,310.6,1454,39.8,91,0,0,0,0.0,0.0,0.0
14061,L56196,L,297.2,307.9,1420,51.7,186,0,0,0,0.0,0.0,0.0
14062,L52038,L,303.7,312.8,1350,51.2,114,0,0,0,0.0,0.0,0.0
14063,L56653,L,298.7,309.5,1585,35.7,160,0,0,0,0.0,0.0,0.0
14064,L52857,L,302.3,311.8,1448,51.7,73,0,0,0,0.0,0.0,0.0
14065,L56081,L,297.3,308.2,1543,39.4,144,0,0,0,0.0,0.0,0.0
14066,L52941,L,302.3,311.2,1369,41.7,66,0,0,0,0.0,0.0,0.0
14067,H38920,H,299.1,310.3,1418,46.2,25,0,0,0,0.0,0.0,0.0
14068,L56766,L,299.4,310.6,1348,54.5,143,0,0,0,0.0,0.0,0.0
14069,M21750,M,300.9,311.5,1464,40.4,126,0,0,0,0.0,0.0,0.0
14070,L50668,L,301.9,310.8,1593,33.3,121,0,0,0,0.0,0.0,0.0
14071,H35580,H,300.9,311.0,1412,47.4,133,0,0,0,0.0,0.0,0.0
14072,L49328,L,299.4,308.9,1583,30.7,128,0,0,0,0.0,0.0,0.0
14073,M20448,M,302.5,311.8,1566,37.6,98,0,0,0,0.0,0.0,0.0
14074,L49655,L,298.9,308.4,1431,47.6,204,0,0,0,0.0,0.0,0.0
14075,M16661,M,298.1,307.6,1316,57.3,155,0,0,0,0.0,0.0,0.0
14076,L55587,L,298.4,309.5,1357,57.3,125,0,0,0,0.0,0.0,0.0
14077,M22277,M,300.2,311.5,1466,49.8,172,0,0,0,0.0,0.0,0.0
14078,L51769,L,302.8,311.1,1560,38.0,87,0,0,0,0.0,0.0,0.0
14079,L47786,L,297.9,309.8,1505,36.7,38,0,0,0,0.0,0.0,0.0
14080,M18783,M,302.6,311.4,1366,49.4,155,0,0,0,0.0,0.0,0.0
14081,L55022,L,300.1,311.5,1659,32.1,203,0,0,0,0.0,0.0,0.0
14082,L50024,L,300.3,309.2,1520,35.2,196,0,0,0,0.0,0.0,0.0
14083,L48983,L,298.1,307.7,1388,40.3,98,0,0,0,0.0,0.0,0.0
14084,M22342,M,300.2,311.4,1425,47.5,24,0,0,0,0.0,0.0,0.0
14085,L50054,L,300.6,309.5,1471,56.0,29,0,0,0,0.0,0.0,0.0
14086,M15245,M,297.6,308.6,1459,40.2,148,0,0,0,0.0,0.0,0.0
14087,L49434,L,299.1,308.7,1391,42.6,32,0,0,0,0.0,0.0,0.0
14088,L52885,L,302.2,311.9,1614,31.6,137,0,0,0,0.0,0.0,0.0
14089,L53256,L,300.9,310.7,1472,48.7,199,0,0,0,0.0,0.0,0.0
14090,M20875,M,300.7,310.8,1420,43.7,45,0,0,0,0.0,0.0,0.0
14091,L52578,L,302.9,312.4,1491,41.2,244,0,0,0,0.0,0.0,0.0
14092,L56488,L,298.2,309.0,1537,36.1,135,0,0,0,0.0,0.0,0.0
14093,L56275,L,297.2,308.1,1707,30.1,199,0,0,0,0.0,0.0,0.0
14094,L56700,L,299.3,311.0,1476,37.7,67,0,0,0,0.0,0.0,0.0
14095,H36275,H,301.1,311.3,2207,39.1,43,0,0,0,0.0,0.0,0.0
14096,M23273,M,298.6,309.8,1425,40.0,199,0,0,0,0.0,0.0,0.0
14097,L55395,L,299.1,310.5,1416,49.1,0,0,0,0,0.0,0.0,0.0
14098,L52951,L,302.2,311.2,1525,43.7,91,0,0,0,0.0,0.0,0.0
14099,L51854,L,303.4,311.6,1555,32.8,69,0,0,0,0.0,0.0,0.0
14100,M20651,M,301.4,311.0,1547,32.3,157,0,0,0,0.0,0.0,0.0
14101,L51447,L,302.6,311.0,1540,38.1,148,0,0,0,0.0,0.0,0.0
14102,L49863,L,299.8,309.5,1543,34.0,29,0,0,0,0.0,0.0,0.0
14103,L49768,L,299.0,308.7,1552,40.9,206,0,0,0,0.0,0.0,0.0
14104,L52033,L,303.7,312.4,1487,48.2,94,0,0,0,0.0,0.0,0.0
14105,L49516,L,299.2,308.4,1434,46.8,181,0,0,0,0.0,0.0,0.0
14106,L51820,L,303.1,311.3,1435,40.1,0,0,0,0,0.0,0.0,0.0
14107,H31090,H,297.9,307.6,1418,53.6,16,0,0,0,0.0,0.0,0.0
14108,H30574,H,297.0,307.7,1569,37.2,5,0,0,0,0.0,0.0,0.0
14109,L54612,L,300.0,311.4,1484,43.1,13,0,0,0,0.0,0.0,0.0
14110,M17789,M,300.8,309.5,1525,39.0,96,0,0,0,0.0,0.0,0.0
14111,M18758,M,302.3,311.1,1578,30.7,150,0,0,0,0.0,0.0,0.0
14112,M23731,M,298.0,309.2,1336,64.8,194,1,0,0,0.0,1.0,0.0
14113,L56869,L,299.0,310.0,1558,32.7,46,0,0,0,0.0,0.0,0.0
14114,M17017,M,299.4,308.9,1793,26.1,12,0,0,0,0.0,0.0,0.0
14115,L55823,L,297.5,308.5,1448,42.6,83,0,0,0,0.0,0.0,0.0
14116,H38287,H,298.0,308.7,1557,36.4,65,0,0,0,0.0,0.0,0.0
14117,H39075,H,299.0,310.0,2033,19.9,221,0,0,0,0.0,0.0,0.0
14118,L50181,L,300.5,309.8,1511,43.9,164,0,0,0,0.0,0.0,0.0
14119,M17794,M,300.4,309.6,1616,28.0,186,0,0,0,0.0,0.0,0.0
14120,L50369,L,300.1,309.1,1479,44.7,158,0,0,0,0.0,0.0,0.0
14121,M24474,M,299.0,310.1,1488,40.3,52,0,0,0,0.0,0.0,0.0
14122,L50052,L,300.5,309.4,1530,36.6,108,0,0,0,0.0,0.0,0.0
14123,M21937,M,300.8,310.6,1594,35.1,171,0,0,0,0.0,0.0,0.0
14124,L54274,L,300.6,310.2,1447,34.5,17,0,0,0,0.0,0.0,0.0
14125,L48358,L,297.3,308.4,1398,46.5,23,0,0,0,0.0,0.0,0.0
14126,L47704,L,297.4,309.3,1577,34.1,0,0,0,0,0.0,0.0,0.0
14127,L51278,L,301.9,310.6,1599,36.0,157,0,0,0,0.0,0.0,0.0
14128,L52147,L,303.9,312.6,1426,53.4,5,0,0,0,0.0,0.0,0.0
14129,M23799,M,297.3,308.3,1434,44.8,21,0,0,0,0.0,0.0,0.0
14130,L53258,L,300.8,310.7,1479,45.8,199,0,0,0,0.0,0.0,0.0
14131,L48343,L,296.9,307.9,2563,12.3,195,1,0,0,1.0,0.0,0.0
14132,L53821,L,301.5,310.3,1568,41.0,152,0,0,0,0.0,0.0,0.0
14133,L49117,L,298.2,308.0,1411,42.4,49,0,0,0,0.0,0.0,0.0
14134,L50735,L,301.8,310.5,1551,41.6,64,0,0,0,0.0,0.0,0.0
14135,L56579,L,297.9,308.1,1582,30.8,40,0,0,0,0.0,0.0,0.0
14136,L54668,L,300.4,311.7,1545,43.5,160,0,0,0,0.0,0.0,0.0
14137,L56376,L,298.0,308.8,1529,40.6,2,0,0,0,0.0,0.0,0.0
14138,L55230,L,300.7,312.0,1389,51.1,101,0,0,0,0.0,0.0,0.0
14139,L54766,L,300.4,311.1,1462,46.6,203,0,0,0,0.0,0.0,0.0
14140,L55382,L,299.3,310.7,1669,36.2,5,0,0,0,0.0,0.0,0.0
14141,L56030,L,297.6,309.0,1565,43.2,95,0,0,0,0.0,0.0,0.0
14142,L56160,L,297.0,307.7,1559,31.1,203,0,0,0,0.0,0.0,0.0
14143,L50344,L,300.4,309.7,1735,27.6,7,0,0,0,0.0,0.0,0.0
14144,L48507,L,298.8,310.1,1593,32.6,204,0,0,0,0.0,0.0,0.0
14145,L56286,L,297.3,308.3,1487,46.8,24,0,0,0,0.0,0.0,0.0
14146,L48951,L,298.5,307.9,1546,37.5,23,0,0,0,0.0,0.0,0.0
14147,H37528,H,299.9,311.4,1463,49.8,5,0,0,0,0.0,0.0,0.0
14148,L56777,L,299.2,310.1,1442,41.1,52,0,0,0,0.0,0.0,0.0
14149,M24250,M,297.5,308.1,1505,46.8,123,0,0,0,0.0,0.0,0.0
14150,L52246,L,304.1,313.1,1448,45.9,9,0,0,0,0.0,0.0,0.0
14151,L51653,L,302.7,310.5,1551,35.9,135,0,0,0,0.0,0.0,0.0
14152,L49434,L,299.1,308.2,1325,46.9,28,0,0,0,0.0,0.0,0.0
14153,M19774,M,303.5,312.3,1532,41.7,103,0,0,0,0.0,0.0,0.0
14154,L51113,L,302.5,311.4,1576,34.7,182,0,0,0,0.0,0.0,0.0
14155,L47454,L,298.0,308.0,1468,46.2,63,0,0,0,0.0,0.0,0.0
14156,L54700,L,300.2,311.6,1529,35.5,26,0,0,0,0.0,0.0,0.0
14157,L54274,L,300.6,310.2,1447,30.5,131,0,0,0,0.0,0.0,0.0
14158,L54689,L,300.1,311.2,1466,45.9,62,1,1,0,0.0,0.0,0.0
14159,L51132,L,302.3,311.4,1476,37.3,54,0,0,0,0.0,0.0,0.0
14160,L54706,L,300.1,311.4,1429,41.3,49,0,0,0,0.0,0.0,0.0
14161,L53037,L,301.3,311.0,1654,33.6,76,0,0,0,0.0,0.0,0.0
14162,L51743,L,302.7,310.7,1977,20.7,21,0,0,0,0.0,0.0,0.0
14163,L50456,L,301.3,310.1,1455,41.0,156,0,0,0,0.0,0.0,0.0
14164,L55384,L,299.4,310.9,1387,45.4,10,0,0,0,0.0,0.0,0.0
14165,M19822,M,304.0,312.7,1456,43.1,64,0,0,0,0.0,0.0,0.0
14166,L53434,L,301.0,310.5,1527,37.0,202,0,0,0,0.0,0.0,0.0
14167,L53697,L,301.1,310.1,1717,27.3,26,0,0,0,0.0,0.0,0.0
14168,L53260,L,300.9,310.7,1363,43.0,208,0,0,0,0.0,0.0,0.0
14169,M19232,M,301.9,309.6,1439,41.7,126,0,0,0,0.0,0.0,0.0
14170,L56002,L,297.4,308.7,1827,23.7,125,0,0,0,0.0,0.0,0.0
14171,L51421,L,302.4,311.0,1475,40.7,79,0,0,0,0.0,0.0,0.0
14172,M24112,M,298.1,309.0,1533,36.1,74,0,0,0,0.0,0.0,0.0
14173,L55319,L,299.5,310.8,1571,38.4,74,0,0,0,0.0,0.0,0.0
14174,L56262,L,297.2,307.9,1546,49.6,167,0,0,0,0.0,0.0,0.0
14175,L48152,L,295.8,306.6,1445,42.8,115,0,0,0,0.0,0.0,0.0
14176,L56687,L,299.3,310.5,1430,43.9,114,0,0,0,0.0,0.0,0.0
14177,M22388,M,300.1,311.6,1398,51.5,63,0,0,0,0.0,0.0,0.0
14178,L55705,L,298.3,309.4,1430,52.3,12,0,0,0,0.0,0.0,0.0
14179,L54293,L,301.0,310.4,1655,29.5,47,0,0,0,0.0,0.0,0.0
14180,L53182,L,300.5,310.3,1433,48.3,8,0,0,0,0.0,0.0,0.0
14181,L54919,L,300.5,311.7,1581,30.8,195,0,0,0,0.0,0.0,0.0
14182,L47409,L,298.3,308.5,1453,46.0,175,0,0,0,0.0,0.0,0.0
14183,L54797,L,300.5,311.4,1430,44.6,119,0,0,0,0.0,0.0,0.0
14184,L55152,L,301.1,312.3,1570,35.1,44,0,0,0,0.0,0.0,0.0
14185,L54228,L,300.6,310.4,1429,53.8,116,0,0,0,0.0,0.0,0.0
14186,L50631,L,301.5,310.6,1365,57.4,111,1,0,0,0.0,0.0,0.0
14187,H36517,H,300.5,309.9,1552,41.3,116,0,0,0,0.0,0.0,0.0
14188,L55319,L,299.5,310.8,1571,38.2,104,0,0,0,0.0,0.0,0.0
14189,L49731,L,299.3,309.2,1491,40.3,118,0,0,0,0.0,0.0,0.0
14190,L48678,L,298.0,309.1,1339,53.0,61,0,0,0,0.0,0.0,0.0
14191,H36243,H,300.9,310.9,1362,35.7,175,0,0,0,0.0,0.0,0.0
14192,L53766,L,301.5,310.6,1555,41.2,196,0,0,0,0.0,0.0,0.0
14193,L49051,L,298.3,308.1,1598,33.3,0,0,0,0,0.0,0.0,0.0
14194,L54764,L,300.4,311.1,1472,37.3,0,0,0,0,0.0,0.0,0.0
14195,L56580,L,298.0,308.7,1446,45.0,121,0,0,0,0.0,0.0,0.0
14196,L56987,L,298.9,310.0,1587,37.0,145,0,0,0,0.0,0.0,0.0
14197,L55298,L,300.3,311.8,1466,41.8,16,0,0,0,0.0,0.0,0.0
14198,L50784,L,301.8,310.6,1557,31.7,190,0,0,0,0.0,0.0,0.0
14199,L52216,L,304.0,313.2,1505,37.8,55,0,0,0,0.0,0.0,0.0
14200,M21983,M,300.7,310.4,1576,45.5,92,0,0,0,0.0,0.0,0.0
14201,L55271,L,300.0,311.3,1452,40.7,196,0,0,0,0.0,0.0,0.0
14202,L54261,L,300.7,310.4,1463,43.4,205,0,0,0,0.0,0.0,0.0
14203,M20347,M,302.6,312.1,1611,39.9,175,0,0,0,0.0,0.0,0.0
14204,L55458,L,298.8,310.5,1464,46.4,5,0,0,0,0.0,0.0,0.0
14205,M23683,M,297.4,308.8,1629,35.1,166,0,0,0,0.0,0.0,0.0
14206,L56137,L,297.4,308.1,1530,37.7,7,0,0,0,0.0,0.0,0.0
14207,L52888,L,302.3,311.7,1375,50.6,124,0,0,0,0.0,0.0,0.0
14208,M17691,M,300.3,309.3,1490,47.9,110,0,0,0,0.0,0.0,0.0
14209,L53472,L,301.0,310.4,1395,44.2,84,0,0,0,0.0,0.0,0.0
14210,M15088,M,298.3,308.5,1486,41.6,124,0,0,0,0.0,0.0,0.0
14211,L47788,L,298.0,309.9,1588,32.9,43,0,0,0,0.0,0.0,0.0
14212,L53301,L,300.9,311.1,1457,37.4,142,0,0,0,0.0,0.0,0.0
14213,L54632,L,300.3,311.7,1553,40.0,59,0,0,0,0.0,0.0,0.0
14214,L52721,L,302.5,311.9,1533,37.1,134,0,0,0,0.0,0.0,0.0
14215,L47395,L,298.3,308.6,1472,44.0,140,0,0,0,0.0,0.0,0.0
14216,L57131,L,298.2,307.8,1355,46.6,115,0,0,0,0.0,0.0,0.0
14217,L54264,L,300.6,310.5,1587,34.4,211,0,0,0,0.0,0.0,0.0
14218,L56918,L,299.0,310.0,1520,39.1,166,0,0,0,0.0,0.0,0.0
14219,L53271,L,300.9,310.7,1418,45.5,18,0,0,0,0.0,0.0,0.0
14220,L52723,L,302.3,311.9,1476,43.5,138,0,0,0,0.0,0.0,0.0
14221,M21971,M,300.8,310.4,1450,44.3,62,0,0,0,0.0,0.0,0.0
14222,M24157,M,298.1,308.9,1438,43.4,105,0,0,0,0.0,0.0,0.0
14223,L50355,L,300.3,309.3,1434,38.8,0,0,0,0,0.0,0.0,0.0
14224,L50892,L,302.3,311.5,1441,48.9,39,0,0,0,0.0,0.0,0.0
14225,L57163,L,298.7,308.4,1429,41.4,76,0,0,0,0.0,0.0,0.0
14226,L49602,L,298.9,308.2,1643,33.7,197,0,0,0,0.0,0.0,0.0
14227,L55897,L,297.1,308.5,1453,41.1,64,0,0,0,0.0,0.0,0.0
14228,L48483,L,298.7,309.9,1751,27.8,146,0,0,0,0.0,0.0,0.0
14229,L48983,L,298.1,307.7,1364,52.1,109,0,0,0,0.0,0.0,0.0
14230,L54216,L,300.6,310.6,1366,55.3,146,0,0,0,0.0,0.0,0.0
14231,M17819,M,300.7,309.5,1547,42.8,43,0,0,0,0.0,0.0,0.0
14232,L49054,L,298.3,308.1,1346,62.4,92,0,0,0,0.0,0.0,0.0
14233,L53761,L,301.4,310.6,1559,36.0,196,0,0,0,0.0,0.0,0.0
14234,M18193,M,301.7,310.8,1486,41.1,148,0,0,0,0.0,0.0,0.0
14235,L48017,L,296.6,307.4,1465,47.8,175,0,0,0,0.0,0.0,0.0
14236,L49319,L,299.3,309.0,1411,47.5,158,0,0,0,0.0,0.0,0.0
14237,L53008,L,301.3,311.0,1317,50.9,2,0,0,0,0.0,0.0,0.0
14238,L54714,L,300.0,311.2,1305,60.1,60,0,0,0,0.0,0.0,0.0
14239,L52792,L,303.0,312.3,1486,42.4,0,0,0,0,0.0,0.0,0.0
14240,L53022,L,301.4,311.2,1463,41.8,158,0,0,0,0.0,0.0,0.0
14241,H37670,H,299.1,310.6,1368,49.8,165,0,0,0,0.0,0.0,0.0
14242,L54521,L,299.7,310.3,1505,41.4,4,0,0,0,0.0,0.0,0.0
14243,L54520,L,299.7,310.1,1370,46.6,2,0,0,0,0.0,0.0,0.0
14244,M19363,M,302.6,310.3,1445,43.2,70,0,0,0,0.0,0.0,0.0
14245,L50301,L,300.1,309.4,1459,17.9,27,0,0,0,0.0,0.0,0.0
14246,L55675,L,298.5,309.4,1520,35.7,202,0,0,0,0.0,0.0,0.0
14247,L49920,L,299.7,309.0,1525,41.7,176,0,0,0,0.0,0.0,0.0
14248,M20394,M,302.4,311.8,1711,28.0,122,0,0,0,0.0,0.0,0.0
14249,L54260,L,300.6,310.3,1543,43.2,92,0,0,0,0.0,0.0,0.0
14250,L53743,L,301.4,310.7,1508,47.6,150,0,0,0,0.0,0.0,0.0
14251,H30996,H,297.0,307.8,1535,42.4,194,0,0,0,0.0,0.0,0.0
14252,L55348,L,299.7,311.1,1690,36.8,148,0,0,0,0.0,0.0,0.0
14253,L56446,L,298.2,308.8,1517,36.1,215,0,0,0,0.0,0.0,0.0
14254,L50603,L,301.5,310.4,1486,35.2,153,0,0,0,0.0,0.0,0.0
14255,L55308,L,300.1,311.4,1424,41.9,9,0,0,0,0.0,0.0,0.0
14256,L49285,L,299.3,309.1,1591,35.2,55,0,0,0,0.0,0.0,0.0
14257,L54248,L,300.8,310.6,1557,36.3,131,0,0,0,0.0,0.0,0.0
14258,L47359,L,298.2,308.4,1471,45.5,45,0,0,0,0.0,0.0,0.0
14259,L53345,L,300.8,310.7,1516,41.6,200,0,0,0,0.0,0.0,0.0
14260,L56985,L,298.4,309.5,1353,55.5,45,0,0,0,0.0,0.0,0.0
14261,L47454,L,298.1,308.3,1390,48.0,179,0,0,0,0.0,0.0,0.0
14262,L56332,L,297.6,308.6,1379,48.5,174,0,0,0,0.0,0.0,0.0
14263,M17003,M,299.3,308.8,1742,25.6,103,0,0,0,0.0,0.0,0.0
14264,L53301,L,300.9,310.8,1488,43.2,26,0,0,0,0.0,0.0,0.0
14265,L56824,L,299.4,310.2,1416,41.6,44,0,0,0,0.0,0.0,0.0
14266,L55906,L,297.2,308.7,1402,50.5,116,0,0,0,0.0,0.0,0.0
14267,L53070,L,301.4,311.0,1634,41.0,155,0,0,0,0.0,0.0,0.0
14268,M22546,M,300.6,311.7,1479,36.9,229,0,0,0,0.0,0.0,0.0
14269,L50708,L,302.0,310.9,1406,52.9,212,0,0,0,0.0,0.0,0.0
14270,L52392,L,303.5,312.6,1344,51.0,132,0,0,0,0.0,0.0,0.0
14271,M22612,M,300.4,311.7,1516,35.5,68,0,0,0,0.0,0.0,0.0
14272,L50931,L,302.3,311.0,1563,34.6,150,0,0,0,0.0,0.0,0.0
14273,L49864,L,299.9,309.4,1450,43.1,27,0,0,0,0.0,0.0,0.0
14274,H32791,H,301.6,310.8,1694,30.4,149,0,0,0,0.0,0.0,0.0
14275,L55257,L,300.3,311.8,1487,41.6,162,0,0,0,0.0,0.0,0.0
14276,M22063,M,299.8,309.6,1638,31.7,119,0,0,0,0.0,0.0,0.0
14277,H35040,H,302.7,312.0,1515,46.8,20,0,0,0,0.0,0.0,0.0
14278,L51187,L,302.2,311.4,1439,39.2,32,0,0,0,0.0,0.0,0.0
14279,L50902,L,302.3,311.2,1551,36.3,0,0,0,0,0.0,0.0,0.0
14280,L52835,L,302.3,311.5,1380,47.3,2,0,0,0,0.0,0.0,0.0
14281,M15204,M,297.4,308.3,1447,38.1,19,0,0,0,0.0,0.0,0.0
14282,M21491,M,301.6,310.6,1456,47.3,0,0,0,0,0.0,0.0,0.0
14283,M18384,M,301.8,310.8,1544,36.4,76,0,0,0,0.0,0.0,0.0
14284,H35321,H,300.8,310.4,1419,47.3,3,0,0,0,0.0,0.0,0.0
14285,L52510,L,303.5,312.4,1420,47.0,119,0,0,0,0.0,0.0,0.0
14286,L56301,L,297.4,308.6,1902,24.5,129,0,0,0,0.0,0.0,0.0
14287,L53822,L,301.6,310.4,1431,47.6,98,0,0,0,0.0,0.0,0.0
14288,L55218,L,300.7,311.8,1526,43.3,156,0,0,0,0.0,0.0,0.0
14289,M20197,M,303.3,312.6,1580,32.7,18,0,0,0,0.0,0.0,0.0
14290,H31260,H,298.1,307.8,1368,55.6,76,0,0,0,0.0,0.0,0.0
14291,M19741,M,303.8,312.6,1521,39.0,162,0,0,0,0.0,0.0,0.0
14292,L53940,L,301.5,310.9,1397,54.4,2,0,0,0,0.0,0.0,0.0
14293,M24270,M,298.0,308.7,1353,50.5,198,0,0,0,0.0,0.0,0.0
14294,M16552,M,298.0,307.5,1584,36.3,23,0,0,0,0.0,0.0,0.0
14295,L53671,L,300.8,310.0,1682,28.8,178,0,0,0,0.0,0.0,0.0
14296,H30083,H,297.9,308.9,1432,43.6,104,0,0,0,0.0,0.0,0.0
14297,M21849,M,300.7,311.0,1521,36.7,166,0,0,0,0.0,0.0,0.0
14298,H35633,H,301.1,310.6,1407,48.7,111,0,0,0,0.0,0.0,0.0
14299,H38574,H,297.5,308.5,1671,30.0,158,0,0,0,0.0,0.0,0.0
14300,L50542,L,301.6,310.6,1465,43.9,210,0,0,0,0.0,0.0,0.0
14301,L48476,L,298.7,309.9,1418,47.1,126,0,0,0,0.0,0.0,0.0
14302,L56448,L,298.2,308.8,1666,31.6,30,0,0,0,0.0,0.0,0.0
14303,L55342,L,299.5,310.8,1574,38.1,101,0,0,0,0.0,0.0,0.0
14304,M20003,M,304.4,313.6,1525,36.9,0,0,0,0,0.0,0.0,0.0
14305,L49744,L,299.3,309.1,1493,43.2,151,0,0,0,0.0,0.0,0.0
14306,L50144,L,300.7,309.5,1470,30.3,64,0,0,0,0.0,0.0,0.0
14307,L49518,L,299.2,308.5,1397,53.1,168,0,0,0,0.0,0.0,0.0
14308,M18334,M,301.9,310.5,1495,35.9,65,0,0,0,0.0,0.0,0.0
14309,L53255,L,301.0,310.9,1452,38.5,197,0,0,0,0.0,0.0,0.0
14310,M23473,M,297.5,308.5,1489,38.8,2,0,0,0,0.0,0.0,0.0
14311,L55270,L,300.2,311.6,1560,31.0,153,0,0,0,0.0,0.0,0.0
14312,L51142,L,302.3,311.5,1731,28.8,48,0,0,0,0.0,0.0,0.0
14313,L49317,L,299.3,308.9,1623,41.5,23,0,0,0,0.0,0.0,0.0
14314,L49727,L,299.3,309.1,1488,38.1,109,0,0,0,0.0,0.0,0.0
14315,L55533,L,298.7,309.6,1453,55.6,194,0,0,0,0.0,0.0,0.0
14316,H37057,H,300.4,311.4,1392,43.9,173,0,0,0,0.0,0.0,0.0
14317,M18625,M,302.4,311.1,1443,51.8,76,0,0,0,0.0,0.0,0.0
14318,L54108,L,301.1,311.7,1488,42.7,7,0,0,0,0.0,0.0,0.0
14319,L52878,L,302.5,311.8,1265,59.8,21,0,0,0,0.0,0.0,0.0
14320,L47758,L,297.8,309.8,1533,39.6,64,0,0,0,0.0,0.0,0.0
14321,M16658,M,298.0,307.7,1431,48.4,92,0,0,0,0.0,0.0,0.0
14322,L56247,L,297.1,308.1,1428,47.5,37,0,0,0,0.0,0.0,0.0
14323,L55989,L,297.3,308.3,1509,36.8,90,0,0,0,0.0,0.0,0.0
14324,L55476,L,298.8,310.3,1436,39.0,32,0,0,0,0.0,0.0,0.0
14325,M15482,M,298.4,310.2,1726,30.8,80,0,0,0,0.0,0.0,0.0
14326,L53071,L,301.4,311.0,1334,53.3,5,0,0,0,0.0,0.0,0.0
14327,M17974,M,300.0,309.2,1683,30.5,13,0,0,0,0.0,0.0,0.0
14328,L56411,L,298.2,308.9,1556,39.2,24,0,0,0,0.0,0.0,0.0
14329,L50962,L,302.2,310.8,1495,40.8,9,0,0,0,0.0,0.0,0.0
14330,L50509,L,301.6,310.6,1481,40.4,131,0,0,0,0.0,0.0,0.0
